Latitude, Longitude, Altitude
5.5579748, 95.3189850, 2.7
5.5579715, 95.3189930, 3.3
5.5579672, 95.3190000, 4.5
5.5579591, 95.3190230, 5.3
5.5579538, 95.3190380, 6.2
5.5579467, 95.3190380, 6.7
5.5579429, 95.3190540, 6.9
5.5579352, 95.3190690, 7.0
5.5579262, 95.3190770, 6.7
5.5579166, 95.3190920, 7.1
5.5579095, 95.3190990, 7.4
5.5579028, 95.3191150, 7.6
5.5578966, 95.3191150, 7.5
5.5578885, 95.3191220, 7.2
5.5578771, 95.3191300, 7.1
5.5578709, 95.3191300, 7.1
5.5578690, 95.3191300, 6.8
5.5578675, 95.3191300, 6.7
5.5578666, 95.3191300, 6.9
5.5578666, 95.3191300, 7.1
5.5578651, 95.3191300, 6.9
5.5578661, 95.3191300, 7.1
5.5578671, 95.3191300, 7.0
5.5578675, 95.3191300, 6.6
5.5578694, 95.3191300, 5.9
5.5578704, 95.3191300, 5.9
5.5578723, 95.3191300, 5.8
5.5578728, 95.3191300, 5.8
5.5578752, 95.3191300, 5.6
5.5578766, 95.3191300, 5.2
5.5578799, 95.3191300, 5.1
5.5578814, 95.3191300, 5.2
5.5578823, 95.3191300, 5.4
5.5578833, 95.3191300, 5.3
5.5578847, 95.3191300, 5.1
5.5578847, 95.3191300, 4.6
5.5578852, 95.3191300, 4.4
5.5578856, 95.3191300, 4.1
5.5578861, 95.3191300, 4.4
5.5578866, 95.3191300, 4.4
5.5578871, 95.3191380, 4.7
5.5578871, 95.3191380, 5.2
5.5578876, 95.3191380, 5.4
5.5578880, 95.3191380, 5.7
5.5578880, 95.3191380, 6.2
5.5578885, 95.3191380, 6.5
5.5578880, 95.3191450, 6.6
5.5578880, 95.3191450, 6.9
5.5578890, 95.3191450, 7.2
5.5578890, 95.3191450, 7.5
5.5578885, 95.3191450, 7.8
5.5578885, 95.3191450, 7.8
5.5578885, 95.3191450, 7.9
5.5578885, 95.3191530, 7.9
5.5578890, 95.3191530, 8.0
5.5578895, 95.3191530, 8.3
5.5578904, 95.3191530, 8.7
5.5578918, 95.3191530, 9.2
5.5578918, 95.3191530, 10.0
5.5578928, 95.3191530, 10.5
5.5578928, 95.3191530, 11.1
5.5578923, 95.3191530, 11.5
5.5578918, 95.3191600, 11.3
5.5578918, 95.3191600, 11.5
5.5578918, 95.3191600, 12.1
5.5578923, 95.3191600, 12.6
5.5578918, 95.3191600, 12.8
5.5578918, 95.3191600, 13.0
5.5578923, 95.3191600, 13.5
5.5578928, 95.3191600, 14.0
5.5578928, 95.3191600, 14.1
5.5578928, 95.3191600, 14.4
5.5578928, 95.3191600, 14.6
5.5578933, 95.3191600, 15.0
5.5578928, 95.3191600, 15.2
5.5578928, 95.3191600, 15.4
5.5578928, 95.3191600, 15.8
5.5578923, 95.3191600, 16.1
5.5578928, 95.3191680, 16.6
5.5578923, 95.3191680, 17.4
5.5578918, 95.3191680, 17.9
5.5578918, 95.3191680, 18.5
5.5578923, 95.3191600, 19.2
5.5578923, 95.3191600, 19.9
5.5578928, 95.3191600, 20.1
5.5578938, 95.3191530, 21.3
5.5578942, 95.3191600, 22.8
5.5578938, 95.3191600, 23.2
5.5578938, 95.3191600, 23.2
5.5578942, 95.3191600, 23.3
5.5578942, 95.3191600, 23.4
5.5578947, 95.3191600, 23.6
5.5578961, 95.3191600, 23.8
5.5578961, 95.3191530, 23.7
5.5578966, 95.3191530, 23.6
5.5578971, 95.3191530, 23.8
5.5578971, 95.3191530, 24.0
5.5578976, 95.3191530, 24.1
5.5578980, 95.3191530, 24.4
5.5578985, 95.3191450, 24.6
5.5578985, 95.3191450, 24.7
5.5578985, 95.3191450, 24.3
5.5578990, 95.3191450, 23.8
5.5578990, 95.3191450, 23.6
5.5578985, 95.3191380, 23.7
5.5578980, 95.3191380, 23.4
5.5578985, 95.3191380, 23.7
5.5578985, 95.3191380, 23.6
5.5578980, 95.3191380, 23.5
5.5578985, 95.3191300, 23.6
5.5578971, 95.3191300, 23.7
5.5578971, 95.3191300, 23.3
5.5578966, 95.3191300, 23.5
5.5578957, 95.3191300, 23.7
5.5578952, 95.3191300, 23.4
5.5578942, 95.3191300, 23.3
5.5578938, 95.3191300, 23.2
5.5578933, 95.3191300, 23.3
5.5578918, 95.3191220, 23.1
5.5578914, 95.3191220, 23.1
5.5578909, 95.3191220, 23.3
5.5578890, 95.3191220, 23.5
5.5578880, 95.3191220, 23.0
5.5578871, 95.3191220, 22.8
5.5578866, 95.3191220, 22.5
5.5578856, 95.3191150, 22.4
5.5578856, 95.3191150, 22.3
5.5578847, 95.3191150, 22.3
5.5578842, 95.3191150, 21.8
5.5578837, 95.3191150, 21.4
5.5578837, 95.3191150, 21.2
5.5578833, 95.3191150, 21.3
5.5578818, 95.3191220, 21.0
5.5578818, 95.3191220, 21.0
5.5578823, 95.3191220, 21.0
5.5578833, 95.3191220, 20.8
5.5578842, 95.3191150, 20.5
5.5578847, 95.3191150, 20.8
5.5578852, 95.3191150, 20.6
5.5578842, 95.3191220, 20.8
5.5578842, 95.3191220, 19.0
5.5578842, 95.3191220, 18.8
5.5578847, 95.3191220, 18.8
5.5578847, 95.3191220, 18.6
5.5578856, 95.3191220, 18.1
5.5578871, 95.3191220, 17.8
5.5578890, 95.3191220, 17.7
5.5578909, 95.3191220, 17.8
5.5578861, 95.3191150, 17.6
5.5578785, 95.3191150, 16.8
5.5578680, 95.3191150, 16.5
5.5578570, 95.3191070, 16.0
5.5578432, 95.3191150, 15.2
5.5578365, 95.3191150, 13.9
5.5578270, 95.3191150, 13.4
5.5578198, 95.3191150, 13.6
5.5578089, 95.3191150, 14.1
5.5577970, 95.3191150, 14.9
5.5577850, 95.3191150, 14.3
5.5577731, 95.3191150, 14.3
5.5577607, 95.3191150, 15.1
5.5577502, 95.3191150, 15.6
5.5577331, 95.3191150, 15.7
5.5577173, 95.3191150, 15.9
5.5577016, 95.3191150, 16.0
5.5576859, 95.3191150, 15.6
5.5576758, 95.3191150, 17.2
5.5576544, 95.3191220, 19.1
5.5576439, 95.3191300, 19.0
5.5576339, 95.3191450, 19.1
5.5576234, 95.3191530, 18.4
5.5576181, 95.3191680, 17.3
5.5576138, 95.3191760, 16.6
5.5576105, 95.3191910, 15.8
5.5576067, 95.3191990, 15.9
5.5576038, 95.3192140, 15.3
5.5576024, 95.3192290, 15.1
5.5576015, 95.3192370, 15.0
5.5576010, 95.3192520, 14.6
5.5576000, 95.3192670, 13.2
5.5575991, 95.3192750, 12.6
5.5575962, 95.3192900, 12.4
5.5575914, 95.3193050, 12.0
5.5575871, 95.3193130, 11.9
5.5575857, 95.3193280, 11.9
5.5575843, 95.3193510, 11.5
5.5575824, 95.3193590, 11.9
5.5575805, 95.3193740, 12.0
5.5575776, 95.3193820, 11.9
5.5575709, 95.3193890, 11.8
5.5575643, 95.3194050, 11.5
5.5575595, 95.3194120, 10.8
5.5575552, 95.3194270, 10.3
5.5575528, 95.3194350, 10.1
5.5575495, 95.3194430, 10.0
5.5575438, 95.3194500, 9.8
5.5575361, 95.3194660, 9.7
5.5575294, 95.3194730, 10.3
5.5575209, 95.3194810, 10.8
5.5575137, 95.3194890, 10.9
5.5575109, 95.3194960, 10.9
5.5574961, 95.3195110, 11.2
5.5574861, 95.3195190, 11.5
5.5574775, 95.3195340, 12.0
5.5574694, 95.3195420, 12.2
5.5574598, 95.3195500, 12.0
5.5574508, 95.3195570, 11.9
5.5574427, 95.3195650, 11.7
5.5574350, 95.3195800, 12.0
5.5574265, 95.3195880, 12.2
5.5574179, 95.3195950, 12.3
5.5574093, 95.3196030, 12.5
5.5574031, 95.3196110, 12.9
5.5573969, 95.3196180, 13.8
5.5573888, 95.3196260, 14.9
5.5573826, 95.3196330, 15.2
5.5573750, 95.3196410, 15.8
5.5573683, 95.3196490, 16.2
5.5573630, 95.3196560, 16.9
5.5573578, 95.3196720, 17.4
5.5573511, 95.3196790, 17.7
5.5573444, 95.3196870, 18.1
5.5573382, 95.3197020, 18.4
5.5573306, 95.3197100, 18.8
5.5573230, 95.3197170, 18.8
5.5573153, 95.3197250, 18.8
5.5573068, 95.3197400, 19.4
5.5573006, 95.3197480, 19.7
5.5572939, 95.3197560, 20.1
5.5572863, 95.3197630, 20.0
5.5572810, 95.3197780, 20.6
5.5572758, 95.3197940, 20.9
5.5572691, 95.3197940, 22.1
5.5572600, 95.3198090, 23.1
5.5572515, 95.3198240, 23.5
5.5572343, 95.3198470, 24.2
5.5572271, 95.3198620, 24.4
5.5572224, 95.3198700, 24.4
5.5572162, 95.3198850, 25.0
5.5572104, 95.3198930, 25.6
5.5572038, 95.3199080, 25.7
5.5571971, 95.3199160, 26.0
5.5571885, 95.3199310, 26.2
5.5571795, 95.3199460, 26.5
5.5571713, 95.3199460, 26.8
5.5571628, 95.3199620, 27.3
5.5571542, 95.3199770, 27.4
5.5571451, 95.3199920, 27.9
5.5571365, 95.3200000, 28.6
5.5571275, 95.3200150, 29.5
5.5571194, 95.3200230, 30.2
5.5571113, 95.3200300, 30.9
5.5571051, 95.3200450, 31.4
5.5571003, 95.3200610, 32.2
5.5570955, 95.3200680, 32.6
5.5570912, 95.3200840, 32.7
5.5570860, 95.3200910, 33.1
5.5570788, 95.3201070, 33.6
5.5570731, 95.3201140, 34.0
5.5570688, 95.3201220, 34.2
5.5570631, 95.3201370, 34.4
5.5570550, 95.3201450, 35.3
5.5570469, 95.3201600, 35.7
5.5570397, 95.3201750, 36.0
5.5570312, 95.3201900, 36.1
5.5570226, 95.3201980, 36.5
5.5570135, 95.3202130, 36.8
5.5570045, 95.3202210, 36.9
5.5569954, 95.3202290, 37.3
5.5569830, 95.3202510, 38.1
5.5569754, 95.3202670, 38.2
5.5569663, 95.3202740, 38.2
5.5569587, 95.3202900, 38.8
5.5569520, 95.3202970, 38.9
5.5569439, 95.3203050, 38.9
5.5569363, 95.3203130, 39.0
5.5569286, 95.3203280, 39.3
5.5569205, 95.3203350, 40.0
5.5569115, 95.3203430, 40.2
5.5569034, 95.3203580, 40.3
5.5568967, 95.3203740, 40.7
5.5568905, 95.3203890, 41.1
5.5568838, 95.3203890, 41.6
5.5568757, 95.3204040, 41.9
5.5568681, 95.3204120, 42.6
5.5568633, 95.3204270, 42.6
5.5568581, 95.3204270, 43.0
5.5568519, 95.3204420, 43.0
5.5568447, 95.3204570, 43.3
5.5568385, 95.3204650, 43.6
5.5568318, 95.3204730, 43.6
5.5568275, 95.3204880, 44.4
5.5568199, 95.3204960, 44.7
5.5568132, 95.3205030, 44.5
5.5568070, 95.3205110, 44.6
5.5567999, 95.3205180, 44.6
5.5567923, 95.3205340, 44.6
5.5567846, 95.3205410, 44.6
5.5567775, 95.3205490, 44.8
5.5567708, 95.3205570, 44.5
5.5567636, 95.3205720, 44.7
5.5567575, 95.3205870, 44.9
5.5567527, 95.3205870, 44.8
5.5567360, 95.3206100, 44.3
5.5567307, 95.3206250, 44.2
5.5567217, 95.3206250, 44.3
5.5567131, 95.3206410, 43.9
5.5567055, 95.3206560, 43.9
5.5566988, 95.3206630, 43.9
5.5566893, 95.3206630, 43.9
5.5566807, 95.3206790, 43.5
5.5566726, 95.3206860, 43.6
5.5566664, 95.3206940, 43.0
5.5566607, 95.3207020, 43.3
5.5566545, 95.3207090, 43.3
5.5566478, 95.3207170, 43.3
5.5566392, 95.3207320, 43.3
5.5566311, 95.3207400, 43.3
5.5566258, 95.3207470, 43.0
5.5566201, 95.3207630, 43.0
5.5566144, 95.3207700, 42.9
5.5566087, 95.3207860, 42.6
5.5566030, 95.3207930, 42.0
5.5565958, 95.3208080, 42.1
5.5565896, 95.3208240, 41.9
5.5565848, 95.3208310, 41.5
5.5565786, 95.3208390, 41.1
5.5565715, 95.3208540, 40.9
5.5565658, 95.3208620, 40.6
5.5565591, 95.3208690, 40.4
5.5565519, 95.3208850, 40.0
5.5565453, 95.3208920, 39.8
5.5565391, 95.3209000, 39.7
5.5565314, 95.3209150, 39.7
5.5565228, 95.3209230, 39.6
5.5565147, 95.3209380, 39.7
5.5565104, 95.3209380, 39.7
5.5564976, 95.3209610, 39.5
5.5564919, 95.3209690, 39.3
5.5564847, 95.3209760, 39.5
5.5564771, 95.3209840, 39.4
5.5564704, 95.3209920, 39.1
5.5564642, 95.3209990, 38.9
5.5564570, 95.3210140, 38.8
5.5564523, 95.3210220, 38.3
5.5564442, 95.3210370, 38.4
5.5564361, 95.3210450, 38.0
5.5564284, 95.3210600, 37.8
5.5564213, 95.3210600, 37.8
5.5564146, 95.3210750, 37.4
5.5564094, 95.3210830, 37.1
5.5564027, 95.3210980, 36.5
5.5563951, 95.3211060, 36.2
5.5563889, 95.3211210, 35.9
5.5563841, 95.3211360, 35.5
5.5563822, 95.3211440, 35.0
5.5563784, 95.3211440, 34.2
5.5563760, 95.3211520, 33.6
5.5563707, 95.3211590, 33.0
5.5563669, 95.3211670, 32.6
5.5563631, 95.3211820, 31.9
5.5563593, 95.3211820, 31.3
5.5563555, 95.3211980, 30.3
5.5563493, 95.3212050, 29.4
5.5563440, 95.3212200, 28.2
5.5563393, 95.3212360, 27.4
5.5563369, 95.3212510, 26.6
5.5563331, 95.3212590, 26.0
5.5563321, 95.3212660, 25.1
5.5563269, 95.3212810, 24.5
5.5563221, 95.3212970, 23.3
5.5563178, 95.3213270, 21.6
5.5563159, 95.3213420, 20.8
5.5563130, 95.3213500, 20.6
5.5563121, 95.3213650, 20.2
5.5563135, 95.3213810, 20.1
5.5563159, 95.3213960, 19.8
5.5563183, 95.3214110, 19.7
5.5563202, 95.3214190, 19.1
5.5563216, 95.3214420, 18.6
5.5563250, 95.3214570, 18.0
5.5563278, 95.3214650, 17.4
5.5563326, 95.3214800, 17.4
5.5563416, 95.3214950, 17.5
5.5563502, 95.3215030, 18.1
5.5563593, 95.3215180, 17.4
5.5563679, 95.3215260, 17.3
5.5563755, 95.3215410, 17.3
5.5563874, 95.3215410, 17.8
5.5563989, 95.3215480, 18.3
5.5564079, 95.3215560, 18.4
5.5564151, 95.3215640, 18.5
5.5564170, 95.3215640, 18.8
5.5564137, 95.3215710, 18.9
5.5564065, 95.3215710, 18.7
5.5563979, 95.3215790, 18.4
5.5563908, 95.3215940, 18.2
5.5563860, 95.3216090, 17.9
5.5563807, 95.3216170, 17.6
5.5563755, 95.3216320, 17.8
5.5563669, 95.3216480, 18.0
5.5563574, 95.3216550, 18.5
5.5563478, 95.3216550, 18.5
5.5563397, 95.3216630, 18.4
5.5563202, 95.3216930, 18.4
5.5563116, 95.3217010, 18.3
5.5563049, 95.3217160, 18.3
5.5563025, 95.3217390, 18.3
5.5563016, 95.3217390, 17.9
5.5562987, 95.3217540, 17.2
5.5562959, 95.3217770, 17.1
5.5562954, 95.3217930, 17.2
5.5562930, 95.3217930, 17.5
5.5562844, 95.3218080, 17.6
5.5562758, 95.3218150, 18.0
5.5562696, 95.3218310, 18.0
5.5562649, 95.3218460, 18.2
5.5562577, 95.3218540, 18.2
5.5562510, 95.3218690, 18.2
5.5562468, 95.3218920, 18.1
5.5562434, 95.3218990, 18.4
5.5562439, 95.3219150, 18.2
5.5562406, 95.3219300, 18.4
5.5562367, 95.3219380, 18.8
5.5562348, 95.3219530, 18.9
5.5562315, 95.3219680, 19.4
5.5562258, 95.3219760, 19.6
5.5562210, 95.3219830, 19.6
5.5562191, 95.3219910, 19.6
5.5562186, 95.3219990, 19.5
5.5562162, 95.3220140, 19.5
5.5562115, 95.3220140, 19.0
5.5562038, 95.3220140, 18.7
5.5562024, 95.3220140, 18.0
5.5562010, 95.3220140, 17.7
5.5561991, 95.3220140, 17.3
5.5561986, 95.3220140, 17.6
5.5561967, 95.3220140, 17.5
5.5561953, 95.3220140, 17.2
5.5561943, 95.3220140, 17.2
5.5561943, 95.3220140, 16.9
5.5561938, 95.3220140, 16.6
5.5561929, 95.3220140, 16.4
5.5561924, 95.3220140, 16.2
5.5561914, 95.3220140, 16.1
5.5561914, 95.3220140, 16.0
5.5561910, 95.3220140, 15.9
5.5561905, 95.3220140, 15.8
5.5561905, 95.3220140, 15.7
5.5561900, 95.3220140, 15.7
5.5561905, 95.3220140, 15.6
5.5561905, 95.3220140, 15.6
5.5561905, 95.3220140, 15.5
5.5561910, 95.3220140, 15.4
5.5561905, 95.3220140, 15.4
5.5561905, 95.3220140, 15.2
5.5561905, 95.3220140, 15.0
5.5561905, 95.3220140, 14.9
5.5561905, 95.3220140, 14.7
5.5561900, 95.3220140, 14.6
5.5561891, 95.3220060, 14.6
5.5561881, 95.3220060, 15.0
5.5561867, 95.3220060, 15.3
5.5561848, 95.3220060, 15.7
5.5561838, 95.3220060, 16.1
5.5561829, 95.3220060, 16.3
5.5561814, 95.3220140, 16.7
5.5561814, 95.3220140, 16.9
5.5561805, 95.3220140, 17.1
5.5561795, 95.3220140, 17.3
5.5561790, 95.3220140, 17.4
5.5561790, 95.3220140, 17.5
5.5561790, 95.3220140, 17.6
5.5561790, 95.3220140, 17.7
5.5561790, 95.3220140, 17.7
5.5561795, 95.3220060, 17.6
5.5561795, 95.3220060, 17.6
5.5561790, 95.3220060, 17.6
5.5561790, 95.3220060, 17.6
5.5561790, 95.3220060, 17.4
5.5561790, 95.3220140, 17.2
5.5561790, 95.3220140, 17.0
5.5561790, 95.3220140, 16.8
5.5561790, 95.3220140, 16.6
5.5561790, 95.3220140, 16.4
5.5561790, 95.3220140, 16.2
5.5561790, 95.3220140, 16.0
5.5561795, 95.3220140, 15.8
5.5561795, 95.3220140, 15.7
5.5561790, 95.3220140, 15.6
5.5561790, 95.3220140, 15.6
5.5561790, 95.3220140, 15.5
5.5561786, 95.3220140, 15.4
5.5561776, 95.3220140, 15.4
5.5561776, 95.3220140, 15.4
5.5561767, 95.3220140, 15.4
5.5561767, 95.3220140, 15.4
5.5561762, 95.3220140, 15.5
5.5561752, 95.3220140, 15.5
5.5561743, 95.3220140, 15.5
5.5561738, 95.3220140, 15.4
5.5561728, 95.3220140, 15.4
5.5561724, 95.3220140, 15.3
5.5561719, 95.3220140, 15.3
5.5561714, 95.3220060, 15.3
5.5561705, 95.3220060, 15.2
5.5561695, 95.3220060, 15.2
5.5561695, 95.3220060, 15.2
5.5561695, 95.3220060, 15.1
5.5561695, 95.3220060, 15.1
5.5561695, 95.3219990, 15.0
5.5561695, 95.3219990, 15.0
5.5561690, 95.3219990, 15.0
5.5561690, 95.3219990, 14.9
5.5561695, 95.3219990, 14.8
5.5561695, 95.3219990, 14.7
5.5561695, 95.3219990, 14.6
5.5561705, 95.3219990, 14.5
5.5561705, 95.3220060, 14.4
5.5561709, 95.3220060, 14.1
5.5561719, 95.3220060, 14.0
5.5561719, 95.3220060, 14.0
5.5561724, 95.3220060, 13.9
5.5561728, 95.3220060, 13.8
5.5561738, 95.3220140, 13.7
5.5561743, 95.3220140, 13.6
5.5561752, 95.3220140, 13.4
5.5561757, 95.3220140, 13.2
5.5561767, 95.3220140, 13.1
5.5561767, 95.3220140, 13.0
5.5561776, 95.3220140, 13.0
5.5561781, 95.3220140, 12.8
5.5561790, 95.3220140, 12.7
5.5561790, 95.3220140, 12.8
5.5561790, 95.3220140, 12.5
5.5561790, 95.3220140, 12.5
5.5561790, 95.3220140, 12.6
5.5561790, 95.3220140, 12.6
5.5561786, 95.3220140, 12.6
5.5561781, 95.3220210, 12.3
5.5561776, 95.3220210, 12.2
5.5561776, 95.3220210, 12.3
5.5561776, 95.3220210, 12.4
5.5561790, 95.3220290, 12.6
5.5561824, 95.3220370, 12.4
5.5561848, 95.3220440, 12.2
5.5561867, 95.3220440, 12.2
5.5561867, 95.3220440, 11.8
5.5561867, 95.3220440, 11.6
5.5561876, 95.3220520, 11.3
5.5561891, 95.3220520, 11.2
5.5561910, 95.3220440, 10.9
5.5561914, 95.3220440, 10.2
5.5561905, 95.3220440, 10.0
5.5561905, 95.3220440, 9.6
5.5561914, 95.3220440, 9.4
5.5561929, 95.3220520, 9.3
5.5561924, 95.3220520, 9.3
5.5561914, 95.3220520, 9.2
5.5561895, 95.3220520, 9.1
